actual,line,opp.line,outcomeline1,outcomeline2,PredProba,PredProba.opp,EV_1,EV_2,BestEV,makeBet,Bet,Net
0,140,-160,1400.0,625.0,0.3825563969067591,0.6174436030932409,535.5789556694627,385.9022519332755,535.5789556694627,False,1,-1000.0
0,455,-605,4550.0,165.28925619834712,0.1988892821507273,0.8011107178492727,904.9462337858092,132.4149946858302,904.9462337858092,False,1,-1000.0
1,-1300,800,76.92307692307693,8000.0,0.9484364465899264,0.05156355341007357,72.95664973768666,412.50842728058853,412.50842728058853,False,0,-1000.0
0,-105,-115,952.3809523809524,869.5652173913043,0.4941061478845996,0.5058938521154004,470.5772836996187,439.90769749165247,470.5772836996187,False,1,-1000.0
1,110,-130,1100.0,769.2307692307693,0.4435225962931092,0.5564774037068908,487.8748559224201,428.05954131299296,487.8748559224201,False,1,487.8748559224201
0,800,-1400,8000.0,71.42857142857143,0.07363869111002132,0.9263613088899787,589.1095288801705,66.16866492071277,589.1095288801705,False,1,-1000.0
1,-260,220,384.61538461538464,2200.0,0.6651335012844843,0.33486649871551566,255.82057741710938,736.7062971741344,736.7062971741344,False,0,-1000.0
1,-240,190,416.6666666666667,1900.0,0.6275133412860413,0.3724866587139587,261.46389220251723,707.7246515565215,707.7246515565215,False,0,-1000.0
0,140,-160,1400.0,625.0,0.45327826695462603,0.546721733045374,634.5895737364765,341.70108315335875,634.5895737364765,False,1,-1000.0
0,-105,-115,952.3809523809524,869.5652173913043,0.5085567505449285,0.49144324945507145,484.3397624237415,427.3419560478882,484.3397624237415,False,1,-1000.0
0,980,-1380,9800.0,72.46376811594203,0.06122122973678235,0.9387787702632177,599.9680514204671,68.02744712052302,599.9680514204671,False,1,-1000.0
1,-1800,950,55.55555555555556,9500.0,0.9738256842185931,0.026174315781406943,54.10142690103295,248.65599992336595,248.65599992336595,False,0,-1000.0
0,500,-700,5000.0,142.85714285714286,0.18290930488670348,0.8170906951132966,914.5465244335174,116.72724215904238,914.5465244335174,False,1,-1000.0
1,-125,105,800.0,1050.0,0.5341637330544422,0.4658362669455578,427.33098644355374,489.1280802928357,489.1280802928357,False,0,-1000.0
0,1300,-3500,13000.0,28.57142857142857,0.005795128370351053,0.994204871629649,75.3366688145637,28.405853475132826,75.3366688145637,False,1,-1000.0
1,-330,270,303.030303030303,2700.0,0.670338966575353,0.32966103342464703,203.13302017434935,890.084790246547,890.084790246547,False,0,-1000.0
1,-190,160,526.3157894736843,1600.0,0.5978929632234184,0.40210703677658155,314.68050695969396,643.3712588425304,643.3712588425304,False,0,-1000.0
1,-400,325,250.0,3250.0,0.7533907427075967,0.24660925729240335,188.34768567689918,801.4800862003109,801.4800862003109,False,0,-1000.0
0,-130,110,769.2307692307693,1100.0,0.5688000212068989,0.4311999787931011,437.5384778514607,474.31997667241126,474.31997667241126,False,0,474.31997667241126
0,-205,175,487.8048780487805,1750.0,0.6148327046207797,0.38516729537922034,299.9183924979413,674.0427669136355,674.0427669136355,False,0,674.0427669136355
1,165,-190,1650.0,526.3157894736843,0.4366378558815194,0.5633621441184806,720.452462204507,296.50639164130564,720.452462204507,False,1,720.452462204507
1,210,-250,2100.0,400.0,0.3310423995120741,0.6689576004879259,695.1890389753556,267.5830401951703,695.1890389753556,False,1,695.1890389753556
0,-115,-105,869.5652173913043,952.3809523809524,0.48704477941290036,0.5129552205870996,423.5171994894785,488.5287815115235,488.5287815115235,False,0,488.5287815115235
1,215,-260,2150.0,384.61538461538464,0.37179218165388206,0.6282078183461179,799.3531905558465,241.61839167158385,799.3531905558465,False,1,799.3531905558465
0,145,-165,1450.0,606.060606060606,0.40841027397612345,0.5915897260238765,592.194897265379,358.53922789325844,592.194897265379,False,1,-1000.0
1,-290,235,344.8275862068965,2350.0,0.6853542516176184,0.3146457483823816,236.32905228193735,739.4175086985967,739.4175086985967,False,0,-1000.0
0,120,-140,1200.0,714.2857142857143,0.4182729555723215,0.5817270444276785,501.92754668678583,415.51931744834184,501.92754668678583,False,1,-1000.0
0,125,-145,1250.0,689.655172413793,0.42755674795429355,0.5724432520457065,534.445934942867,394.78844968669404,534.445934942867,False,1,-1000.0
1,-450,375,222.22222222222223,3750.0,0.735859434606655,0.26414056539334496,163.5243188014789,990.5271202250436,990.5271202250436,False,0,-1000.0
1,155,-175,1550.0,571.4285714285714,0.38997791879431926,0.6100220812056807,604.4657741311948,348.58404640324613,604.4657741311948,False,1,604.4657741311948
1,-650,475,153.84615384615387,4750.0,0.8118053502549574,0.18819464974504263,124.893130808455,893.9245862889525,893.9245862889525,False,0,-1000.0
1,-120,100,833.3333333333334,1000.0,0.5600261266952319,0.4399738733047681,466.68843891269324,439.9738733047681,466.68843891269324,False,1,466.68843891269324
1,-180,155,555.5555555555555,1550.0,0.5918310844493517,0.40816891555064827,328.7950469163065,632.6618191035049,632.6618191035049,False,0,-1000.0
0,290,-380,2900.0,263.15789473684214,0.31501452739356095,0.684985472606439,913.5421294413268,180.25933489643134,913.5421294413268,False,1,-1000.0
1,-140,120,714.2857142857143,1200.0,0.6020241095946702,0.39797589040532977,430.0172211390502,477.57106848639575,477.57106848639575,False,0,-1000.0
1,-195,166,512.8205128205128,1660.0,0.6068506280738418,0.3931493719261582,311.20545029427785,652.6279573974226,652.6279573974226,False,0,-1000.0
1,105,-125,1050.0,800.0,0.4169447867146488,0.5830552132853513,437.79202605038125,466.44417062828103,466.44417062828103,False,0,-1000.0
0,340,-430,3400.0,232.55813953488374,0.24756272935402657,0.7524372706459734,841.7132798036903,174.98541177813337,841.7132798036903,False,1,-1000.0
1,115,-135,1150.0,740.7407407407408,0.4270689309558032,0.5729310690441968,491.1292705991737,424.3933844771828,491.1292705991737,False,1,491.1292705991737
0,-160,140,625.0,1400.0,0.5524706982376462,0.44752930176235384,345.29418639852884,626.5410224672954,626.5410224672954,False,0,626.5410224672954
1,-1450,850,68.96551724137932,8500.0,0.9530668229238204,0.04693317707617961,65.72874640853934,398.9320051475267,398.9320051475267,False,0,-1000.0
1,-3500,1750,28.57142857142857,17500.0,0.9985447381884426,0.0014552618115574179,28.529849662526928,25.467081702254813,28.529849662526928,False,1,28.529849662526928
0,210,-250,2100.0,400.0,0.3233744406388119,0.6766255593611881,679.0863253415049,270.6502237444752,679.0863253415049,False,1,-1000.0
1,-250,200,400.0,2000.0,0.6325637332368855,0.36743626676311447,253.0254932947542,734.872533526229,734.872533526229,False,0,-1000.0
0,-615,465,162.60162601626016,4650.0,0.8125562882324848,0.18744371176751518,132.122973696339,871.6132597189455,871.6132597189455,False,0,871.6132597189455
0,215,-265,2150.0,377.35849056603774,0.30656465704714136,0.6934353429528586,659.114012651354,261.6737143218334,659.114012651354,False,1,-1000.0
0,-185,165,540.5405405405405,1650.0,0.6336234142723033,0.3663765857276967,342.49914284989364,604.5213664506996,604.5213664506996,False,0,604.5213664506996
1,-700,500,142.85714285714286,5000.0,0.8193678521216331,0.1806321478783669,117.05255030309044,903.1607393918345,903.1607393918345,False,0,-1000.0
1,-1400,800,71.42857142857143,8000.0,0.9375177670770528,0.06248223292294719,66.96555479121805,499.8578633835775,499.8578633835775,False,0,-1000.0
1,-1000,650,100.0,6500.0,0.9085124280413419,0.09148757195865809,90.85124280413419,594.6692177312775,594.6692177312775,False,0,-1000.0
0,-160,140,625.0,1400.0,0.6227138378636655,0.3772861621363345,389.19614866479094,528.2006269908683,528.2006269908683,False,0,528.2006269908683
0,175,-200,1750.0,500.0,0.36567982444225167,0.6343201755577483,639.9396927739405,317.1600877788742,639.9396927739405,False,1,-1000.0
1,-130,110,769.2307692307693,1100.0,0.5989004525033346,0.40109954749666543,460.69265577179584,441.20950224633197,460.69265577179584,False,1,460.69265577179584
0,-135,115,740.7407407407408,1150.0,0.5573855790183513,0.4426144209816487,412.87820668026023,509.006584128896,509.006584128896,False,0,509.006584128896
0,220,-270,2200.0,370.3703703703704,0.34788166135068377,0.6521183386493162,765.3396549715043,241.52531061085787,765.3396549715043,False,1,-1000.0
1,-160,140,625.0,1400.0,0.6008388091547354,0.3991611908452646,375.52425572170966,558.8256671833705,558.8256671833705,False,0,-1000.0
1,-175,155,571.4285714285714,1550.0,0.6058705723589403,0.39412942764105974,346.2117556336802,610.9006128436426,610.9006128436426,False,0,-1000.0
0,595,-795,5950.0,125.78616352201257,0.14656162869687117,0.8534383713031288,872.0416907463834,107.35073852869544,872.0416907463834,False,1,-1000.0
1,-2000,1000,50.0,10000.0,0.9765897716140107,0.023410228385989273,48.829488580700534,234.10228385989274,234.10228385989274,False,0,-1000.0
0,850,-1500,8500.0,66.66666666666666,0.06755334718547615,0.9324466528145239,574.2034510765473,62.16311018763491,574.2034510765473,False,1,-1000.0
1,-245,205,408.16326530612247,2050.0,0.6389363650378955,0.3610636349621045,260.79035307669204,740.1804516723141,740.1804516723141,False,0,-1000.0
0,145,-165,1450.0,606.060606060606,0.45399363608136406,0.5460063639186359,658.2907723179779,330.91294782947625,658.2907723179779,False,1,-1000.0
1,-310,250,322.5806451612903,2500.0,0.6628164536889013,0.3371835463110987,213.8117592544843,842.9588657777467,842.9588657777467,False,0,-1000.0
0,110,-130,1100.0,769.2307692307693,0.4550890989947087,0.5449109010052913,500.59800889417954,419.1622315425318,500.59800889417954,False,1,-1000.0
0,-165,140,606.060606060606,1400.0,0.5402405068475965,0.4597594931524035,327.4184889985433,643.6632904133648,643.6632904133648,False,0,643.6632904133648
0,-285,235,350.8771929824561,2350.0,0.7075931977963567,0.29240680220364335,248.27831501626548,687.1559851785619,687.1559851785619,False,0,687.1559851785619
1,-700,495,142.85714285714286,4950.0,0.8339886997461052,0.16601130025389477,119.14124282087218,821.7559362567791,821.7559362567791,False,0,-1000.0
1,-140,120,714.2857142857143,1200.0,0.5724509354247439,0.4275490645752561,408.8935253033885,513.0588774903073,513.0588774903073,False,0,-1000.0
0,160,-190,1600.0,526.3157894736843,0.41690701043416967,0.5830929895658303,667.0512166946714,306.89104713991077,667.0512166946714,False,1,-1000.0
1,-1450,850,68.96551724137932,8500.0,0.9554831051826386,0.04451689481736143,65.8953865643199,378.39360594757215,378.39360594757215,False,0,-1000.0
0,800,-1300,8000.0,76.92307692307693,0.07319609021172716,0.9268039097882729,585.5687216938172,71.29260844525177,585.5687216938172,False,1,-1000.0
0,130,-150,1300.0,666.6666666666667,0.435519848626427,0.564480151373573,566.1758032143551,376.3201009157154,566.1758032143551,False,1,-1000.0
1,-150,130,666.6666666666667,1300.0,0.5934818763194114,0.4065181236805886,395.65458421294096,528.4735607847651,528.4735607847651,False,0,-1000.0
1,-130,110,769.2307692307693,1100.0,0.5982145067617605,0.40178549323823953,460.16500520135423,441.96404256206347,460.16500520135423,False,1,460.16500520135423
1,-170,145,588.2352941176471,1450.0,0.6437405829846564,0.3562594170153436,378.67093116744496,516.5761546722482,516.5761546722482,False,0,-1000.0
0,-750,525,133.33333333333331,5250.0,0.839675266532561,0.16032473346743903,111.95670220434145,841.7048507040549,841.7048507040549,False,0,841.7048507040549
1,-120,100,833.3333333333334,1000.0,0.5756203977301204,0.4243796022698796,479.68366477510034,424.37960226987957,479.68366477510034,False,1,479.68366477510034
1,190,-225,1900.0,444.44444444444446,0.3913630401471825,0.6086369598528175,743.5897762796467,270.50531549014113,743.5897762796467,False,1,743.5897762796467
0,-320,265,312.5,2650.0,0.6779384246616721,0.3220615753383279,211.85575770677252,853.463174646569,853.463174646569,False,0,853.463174646569
1,170,-190,1700.0,526.3157894736843,0.39746052854912806,0.6025394714508719,675.6828985335177,317.1260376057221,675.6828985335177,False,1,675.6828985335177
1,-140,120,714.2857142857143,1200.0,0.6048334767210383,0.39516652327896173,432.0239119435988,474.19982793475407,474.19982793475407,False,0,-1000.0
0,250,-300,2500.0,333.33333333333337,0.3980284792786036,0.6019715207213965,995.0711981965089,200.65717357379884,995.0711981965089,False,1,-1000.0
0,150,-170,1500.0,588.2352941176471,0.3862857680675034,0.6137142319324966,579.4286521012551,361.008371724998,579.4286521012551,False,1,-1000.0
0,450,-600,4500.0,166.66666666666669,0.22673378167543168,0.7732662183245683,1020.3020175394425,128.87770305409472,1020.3020175394425,True,1,-1000.0
1,-270,230,370.3703703703704,2300.0,0.7208886718180632,0.27911132818193685,266.99580437706044,641.9560548184547,641.9560548184547,False,0,-1000.0
1,-110,-110,909.0909090909091,909.0909090909091,0.5168743099545574,0.4831256900454426,469.88573632232493,439.2051727685842,469.88573632232493,False,1,469.88573632232493
1,-3000,1200,33.33333333333333,12000.0,0.9962156557108782,0.003784344289121777,33.20718852369593,45.41213146946133,45.41213146946133,False,0,-1000.0
0,290,-350,2900.0,285.7142857142857,0.29511983037532313,0.7048801696246769,855.847508088437,201.3943341784791,855.847508088437,False,1,-1000.0
0,-320,255,312.5,2550.0,0.720194484375372,0.27980551562462797,225.06077636730376,713.5040648428013,713.5040648428013,False,0,713.5040648428013
0,575,-750,5750.0,133.33333333333331,0.18050490119526202,0.819495098804738,1037.9031818727567,109.26601317396505,1037.9031818727567,True,1,-1000.0
1,-5000,1500,20.0,15000.0,0.9998259002668466,0.00017409973315340999,19.99651800533693,2.61149599730115,19.99651800533693,False,1,19.99651800533693
0,210,-250,2100.0,400.0,0.3828166583575409,0.617183341642459,803.9149825508359,246.8733366569836,803.9149825508359,False,1,-1000.0
1,280,-345,2800.0,289.8550724637681,0.29084165355117997,0.70915834644882,814.3566299433039,205.5531438982087,814.3566299433039,False,1,814.3566299433039
0,410,-530,4100.0,188.67924528301887,0.23700768768851196,0.762992312311488,971.731519522899,143.960813643677,971.731519522899,False,1,-1000.0
0,-230,195,434.78260869565213,1950.0,0.6470714270583409,0.35292857294165914,281.33540306884385,688.2107172362353,688.2107172362353,False,0,688.2107172362353
1,-185,155,540.5405405405405,1550.0,0.5934438320466452,0.4065561679533548,320.78044975494333,630.1620603276999,630.1620603276999,False,0,-1000.0
0,250,-300,2500.0,333.33333333333337,0.2900796915267476,0.7099203084732524,725.1992288168691,236.64010282441748,725.1992288168691,False,1,-1000.0
0,-400,325,250.0,3250.0,0.7387024290370615,0.2612975709629385,184.67560725926538,849.2171056295501,849.2171056295501,False,0,849.2171056295501
1,-175,155,571.4285714285714,1550.0,0.5937942742793388,0.40620572572066116,339.31101387390794,629.6188748670248,629.6188748670248,False,0,-1000.0
0,-155,135,645.1612903225806,1350.0,0.5625583805516327,0.43744161944836735,362.94089067847267,590.5461862552959,590.5461862552959,False,0,590.5461862552959
0,180,-220,1800.0,454.54545454545456,0.35406028144876134,0.6459397185512387,637.3085066077704,293.60896297783574,637.3085066077704,False,1,-1000.0
0,-135,115,740.7407407407408,1150.0,0.5678498646633299,0.4321501353366701,420.6295293802444,496.97265563717065,496.97265563717065,False,0,496.97265563717065
0,-120,100,833.3333333333334,1000.0,0.5645976049657039,0.4354023950342961,470.49800413808657,435.4023950342961,470.49800413808657,False,1,-1000.0
1,-205,175,487.8048780487805,1750.0,0.6057463100924657,0.3942536899075343,295.486004923154,689.943957338185,689.943957338185,False,0,-1000.0
0,180,-215,1800.0,465.1162790697675,0.40303077023781364,0.5969692297621864,725.4553864280646,277.6601068661332,725.4553864280646,False,1,-1000.0
0,200,-240,2000.0,416.6666666666667,0.3579265446002576,0.6420734553997425,715.8530892005151,267.53060641655935,715.8530892005151,False,1,-1000.0
1,-1600,900,62.5,9000.0,0.961151568060342,0.038848431939658035,60.071973003771376,349.6358874569223,349.6358874569223,False,0,-1000.0
1,-135,115,740.7407407407408,1150.0,0.5112687989609115,0.4887312010390885,378.71762885993445,562.0408811949518,562.0408811949518,False,0,-1000.0
1,-250,200,400.0,2000.0,0.6806372425833326,0.3193627574166674,272.254897033333,638.7255148333348,638.7255148333348,False,0,-1000.0
0,-105,-115,952.3809523809524,869.5652173913043,0.4929183031594226,0.5070816968405774,469.4460030089739,440.9406059483281,469.4460030089739,False,1,-1000.0
0,400,-500,4000.0,200.0,0.34374471612799107,0.6562552838720089,1374.9788645119643,131.25105677440177,1374.9788645119643,True,1,-1000.0
0,-125,105,800.0,1050.0,0.5965148387605463,0.40348516123945366,477.2118710084371,423.65941930142634,477.2118710084371,False,1,-1000.0
0,600,-900,6000.0,111.11111111111111,0.11811637499782746,0.8818836250021725,708.6982499869647,97.98706944468584,708.6982499869647,False,1,-1000.0
0,-260,210,384.61538461538464,2100.0,0.6558567427394447,0.3441432572605553,252.2525933613249,722.7008402471661,722.7008402471661,False,0,722.7008402471661
0,155,-185,1550.0,540.5405405405405,0.3588255174098894,0.6411744825901107,556.1795519853285,346.5808014000598,556.1795519853285,False,1,-1000.0
0,-395,315,253.16455696202533,3150.0,0.7298854986147341,0.27011450138526594,184.7811388898061,850.8606793635877,850.8606793635877,False,0,850.8606793635877
0,-190,165,526.3157894736843,1650.0,0.5623760304150253,0.43762396958497474,295.9873844289607,722.0795498152083,722.0795498152083,False,0,722.0795498152083
1,320,-420,3200.0,238.0952380952381,0.2672784446093638,0.7327215553906362,855.2910227499641,174.45751318824674,855.2910227499641,False,1,855.2910227499641
0,210,-260,2100.0,384.61538461538464,0.3440114082464936,0.6559885917535064,722.4239573176366,252.30330452057942,722.4239573176366,False,1,-1000.0
1,-365,300,273.972602739726,3000.0,0.7646073475050612,0.2353926524949388,209.4814650698798,706.1779574848164,706.1779574848164,False,0,-1000.0
1,105,-125,1050.0,800.0,0.4235752120747072,0.5764247879252928,444.7539726784426,461.13983034023425,461.13983034023425,False,0,-1000.0
1,-265,215,377.35849056603774,2150.0,0.669853981674784,0.33014601832521595,252.7750874244468,709.8139393992143,709.8139393992143,False,0,-1000.0
0,110,-130,1100.0,769.2307692307693,0.3950634567444262,0.6049365432555738,434.56980241886885,465.3358025042875,465.3358025042875,False,0,465.3358025042875
1,-350,280,285.7142857142857,2800.0,0.7499962895356151,0.25000371046438485,214.2846541530329,700.0103893002776,700.0103893002776,False,0,-1000.0
1,-230,195,434.78260869565213,1950.0,0.6177493813599414,0.3822506186400586,268.5866875478006,745.3887063481143,745.3887063481143,False,0,-1000.0
1,-600,450,166.66666666666669,4500.0,0.8162298344134905,0.1837701655865095,136.03830573558176,826.9657451392927,826.9657451392927,False,0,-1000.0
0,230,-270,2300.0,370.3703703703704,0.329292881215443,0.670707118784557,757.3736267955188,248.4100439942804,757.3736267955188,False,1,-1000.0
1,-4000,1400,25.0,14000.0,0.999166636423856,0.0008333635761440528,24.9791659105964,11.667090066016739,24.9791659105964,False,1,24.9791659105964
1,115,-135,1150.0,740.7407407407408,0.42386603898347214,0.5761339610165279,487.44594483099297,426.76589704927994,487.44594483099297,False,1,487.44594483099297
1,-410,330,243.90243902439025,3300.0,0.7166380209051153,0.2833619790948847,174.7897611963696,935.0945310131195,935.0945310131195,False,0,-1000.0
1,-120,100,833.3333333333334,1000.0,0.6253144318071071,0.3746855681928929,521.0953598392559,374.6855681928929,521.0953598392559,False,1,521.0953598392559
1,-220,190,454.54545454545456,1900.0,0.6475848233063257,0.3524151766936743,294.3567378665117,669.5888357179812,669.5888357179812,False,0,-1000.0
1,575,-800,5750.0,125.0,0.17868037950491994,0.8213196204950801,1027.4121821532897,102.66495256188502,1027.4121821532897,True,1,1027.4121821532897
0,180,-210,1800.0,476.1904761904762,0.3697894879560045,0.6302105120439955,665.6210783208081,300.100243830474,665.6210783208081,False,1,-1000.0
1,-160,140,625.0,1400.0,0.5863824139881274,0.4136175860118726,366.48900874257964,579.0646204166217,579.0646204166217,False,0,-1000.0
0,-160,140,625.0,1400.0,0.5797711712881668,0.4202288287118332,362.35698205510425,588.3203601965665,588.3203601965665,False,0,588.3203601965665
1,275,-350,2750.0,285.7142857142857,0.28073106614848237,0.7192689338515177,772.0104319083265,205.5054096718622,772.0104319083265,False,1,772.0104319083265
1,-165,145,606.060606060606,1450.0,0.5857659985563456,0.4142340014436544,355.0096960947549,600.6393020932989,600.6393020932989,False,0,-1000.0
0,-370,310,270.27027027027026,3100.0,0.6641947940443546,0.33580520595564545,179.5121064984742,1040.996138462501,1040.996138462501,True,0,1040.996138462501
1,-2500,1100,40.0,11000.0,0.9906561221577413,0.009343877842258652,39.62624488630966,102.78265626484517,102.78265626484517,False,0,-1000.0
1,220,-270,2200.0,370.3703703703704,0.3468367280466634,0.6531632719533367,763.0408017026595,241.91232294568024,763.0408017026595,False,1,763.0408017026595
1,-330,270,303.030303030303,2700.0,0.6729295432158074,0.32707045678419255,203.9180433987295,883.0902333173199,883.0902333173199,False,0,-1000.0
0,350,-420,3500.0,238.0952380952381,0.27596854683474753,0.7240314531652525,965.8899139216163,172.38844122982204,965.8899139216163,False,1,-1000.0
0,900,-1600,9000.0,62.5,0.04110091995307317,0.9588990800469268,369.9082795776585,59.93119250293292,369.9082795776585,False,1,-1000.0
0,950,-1500,9500.0,66.66666666666666,0.043217730478169444,0.9567822695218305,410.5684395426097,63.785484634788695,410.5684395426097,False,1,-1000.0
1,-280,230,357.14285714285717,2300.0,0.6743937737856495,0.32560622621435054,240.85491920916053,748.8943202930062,748.8943202930062,False,0,-1000.0
0,-180,160,555.5555555555555,1600.0,0.6040296178815469,0.39597038211845315,335.5720099341927,633.552611389525,633.552611389525,False,0,633.552611389525
1,-700,500,142.85714285714286,5000.0,0.8465698361767743,0.15343016382322572,120.93854802525347,767.1508191161286,767.1508191161286,False,0,-1000.0
1,-105,-115,952.3809523809524,869.5652173913043,0.4852931218212113,0.5147068781787887,462.1839255440108,447.57119841633795,462.1839255440108,False,1,462.1839255440108
0,290,-380,2900.0,263.15789473684214,0.31989409886767467,0.6801059011323254,927.6928867162566,178.97523714008565,927.6928867162566,False,1,-1000.0
1,-220,190,454.54545454545456,1900.0,0.6621858545920999,0.3378141454079001,300.99357026913634,641.8468762750102,641.8468762750102,False,0,-1000.0
0,270,-330,2700.0,303.030303030303,0.3361352089862591,0.663864791013741,907.5650642628996,201.1711487920427,907.5650642628996,False,1,-1000.0
1,-150,130,666.6666666666667,1300.0,0.5471154423888035,0.4528845576111965,364.74362825920235,588.7499248945554,588.7499248945554,False,0,-1000.0
0,195,-230,1950.0,434.78260869565213,0.3531945439678236,0.6468054560321763,688.7293607372561,281.21976349225054,688.7293607372561,False,1,-1000.0
0,-280,230,357.14285714285717,2300.0,0.6749640987133859,0.3250359012866141,241.05860668335214,747.5825729592124,747.5825729592124,False,0,747.5825729592124
1,-140,120,714.2857142857143,1200.0,0.5980828455877585,0.4019171544122415,427.2020325626847,482.3005852946898,482.3005852946898,False,0,-1000.0
0,270,-330,2700.0,303.030303030303,0.3259435375030108,0.6740564624969891,880.0475512581291,204.2595340899967,880.0475512581291,False,1,-1000.0
1,-465,370,215.0537634408602,3700.0,0.7744457832133335,0.22555421678666654,166.5474802609319,834.5506021106662,834.5506021106662,False,0,-1000.0
0,800,-1400,8000.0,71.42857142857143,0.06389108677260166,0.9361089132273983,511.1286941808133,66.8649223733856,511.1286941808133,False,1,-1000.0
0,100,-120,1000.0,833.3333333333334,0.4475151420811689,0.5524848579188311,447.5151420811689,460.40404826569255,460.40404826569255,False,0,460.40404826569255
1,-195,165,512.8205128205128,1650.0,0.6055416981348846,0.39445830186511543,310.53420417173567,650.8561980774405,650.8561980774405,False,0,-1000.0
0,100,-120,1000.0,833.3333333333334,0.4481283958253684,0.5518716041746317,448.1283958253684,459.8930034788597,459.8930034788597,False,0,459.8930034788597
0,1065,-1615,10650.0,61.91950464396285,0.03962197215874,0.96037802784126,421.97400349058097,59.466131754876784,421.97400349058097,False,1,-1000.0
0,180,-220,1800.0,454.54545454545456,0.3740129860582635,0.6259870139417365,673.2233749048743,284.53955179169844,673.2233749048743,False,1,-1000.0
0,125,-145,1250.0,689.655172413793,0.44734750594755734,0.5526524940524427,559.1843824344467,381.1396510706501,559.1843824344467,False,1,-1000.0
0,600,-900,6000.0,111.11111111111111,0.13011359805962627,0.8698864019403737,780.6815883577576,96.65404466004152,780.6815883577576,False,1,-1000.0
0,120,-140,1200.0,714.2857142857143,0.40877154700734364,0.5912284529926564,490.5258564088124,422.30603785189743,490.5258564088124,False,1,-1000.0
0,245,-305,2450.0,327.8688524590164,0.3437768601778359,0.6562231398221641,842.2533074356979,215.1551278105456,842.2533074356979,False,1,-1000.0
0,400,-550,4000.0,181.8181818181818,0.24630044058079864,0.7536995594192013,985.2017623231945,137.03628353076388,985.2017623231945,False,1,-1000.0
0,1000,-2000,10000.0,50.0,0.02672732129107125,0.9732726787089288,267.27321291071246,48.66363393544644,267.27321291071246,False,1,-1000.0
0,-335,275,298.5074626865672,2750.0,0.704795856514486,0.29520414348551405,210.38682284014507,811.8113945851636,811.8113945851636,False,0,811.8113945851636
1,100,-120,1000.0,833.3333333333334,0.44821232630712454,0.5517876736928755,448.21232630712456,459.8230614107296,459.8230614107296,False,0,-1000.0
1,-4000,2000,25.0,20000.0,0.9995305186173224,0.00046948138267755013,24.988262965433062,9.389627653551003,24.988262965433062,False,1,24.988262965433062
0,-375,305,266.66666666666663,3050.0,0.7547661310419863,0.2452338689580137,201.27096827786298,747.9633003219418,747.9633003219418,False,0,747.9633003219418
1,-280,230,357.14285714285717,2300.0,0.6520875831406943,0.34791241685930574,232.88842255024795,800.1985587764032,800.1985587764032,False,0,-1000.0
0,130,-150,1300.0,666.6666666666667,0.40049762416790896,0.599502375832091,520.6469114182817,399.66825055472736,520.6469114182817,False,1,-1000.0
0,-190,160,526.3157894736843,1600.0,0.6409434237888241,0.3590565762111759,337.33864409938116,574.4905219378815,574.4905219378815,False,0,574.4905219378815
0,600,-900,6000.0,111.11111111111111,0.12328563447294241,0.8767143655270576,739.7138068376545,97.41270728078418,739.7138068376545,False,1,-1000.0
1,-185,160,540.5405405405405,1600.0,0.6124965021816039,0.3875034978183961,331.0791903684345,620.0055965094338,620.0055965094338,False,0,-1000.0
1,-340,270,294.11764705882354,2700.0,0.6745860783881534,0.32541392161184657,198.40767011416278,878.6175883519858,878.6175883519858,False,0,-1000.0
1,105,-125,1050.0,800.0,0.39844459718577296,0.601555402814227,418.3668270450616,481.2443222513816,481.2443222513816,False,0,-1000.0
1,-400,330,250.0,3300.0,0.75164584746818,0.24835415253182003,187.911461867045,819.568703355006,819.568703355006,False,0,-1000.0
0,450,-600,4500.0,166.66666666666669,0.2181146905783359,0.7818853094216641,981.5161076025116,130.31421823694404,981.5161076025116,False,1,-1000.0
1,180,-210,1800.0,476.1904761904762,0.36776342016002406,0.6322365798399759,661.9741562880433,301.0650380190362,661.9741562880433,False,1,661.9741562880433
0,140,-160,1400.0,625.0,0.41193066551239205,0.588069334487608,576.7029317173489,367.543334054755,576.7029317173489,False,1,-1000.0
0,-160,140,625.0,1400.0,0.5916655473641798,0.40833445263582024,369.79096710261234,571.6682336901483,571.6682336901483,False,0,571.6682336901483
1,-400,325,250.0,3250.0,0.728568315167854,0.27143168483214597,182.1420787919635,882.1529757044744,882.1529757044744,False,0,-1000.0
1,-275,225,363.6363636363636,2250.0,0.630523517221625,0.36947648277837497,229.28127898968182,831.3220862513436,831.3220862513436,False,0,-1000.0
1,-105,-115,952.3809523809524,869.5652173913043,0.4436972505649752,0.5563027494350248,422.56881006188115,483.7415212478476,483.7415212478476,False,0,-1000.0
0,375,-450,3750.0,222.22222222222223,0.2439941156610677,0.7560058843389323,914.9779337290039,168.00130763087387,914.9779337290039,False,1,-1000.0
1,-420,350,238.0952380952381,3500.0,0.6937452415576404,0.3062547584423596,165.17743846610486,1071.8916545482587,1071.8916545482587,True,0,-1000.0
0,120,-140,1200.0,714.2857142857143,0.3938222366415277,0.6061777633584723,472.58668396983325,432.9841166846231,472.58668396983325,False,1,-1000.0
1,-185,165,540.5405405405405,1650.0,0.6077560317809415,0.3922439682190585,328.51677393564404,647.2025475614465,647.2025475614465,False,0,-1000.0
1,-280,240,357.14285714285717,2400.0,0.6501038033653508,0.3498961966346492,232.17992977333958,839.7508719231581,839.7508719231581,False,0,-1000.0
